filename,chroma_stft,rms,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,onset_strength,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK14.wav,0.43884968757629395,0.07066172361373901,1625.1119454203586,1952.2907001446933,3176.87059089319,0.06317047574626866,1.9611448049545288,-279.3628845214844,125.72686767578125,9.66660213470459,18.86159324645996,-0.4383237361907959,12.50925064086914,-4.864598751068115,0.9381265044212341,1.9347329139709473,2.5504395961761475,3.949043035507202,3.882823944091797,-0.41859737038612366,4.269488334655762,0.8920291662216187,4.998241901397705,-1.9684871435165405,1.6337250471115112,-0.9760516881942749,-1.1826159954071045,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK15.wav,0.4280072748661041,0.07680730521678925,1619.2259967309344,2007.0009042386268,3226.1309575768155,0.05886380499301676,2.100442409515381,-270.7585144042969,118.25020599365234,1.8913086652755737,18.65446662902832,-0.3136707842350006,10.535630226135254,-3.4072089195251465,-0.30835795402526855,1.4446759223937988,1.4155508279800415,0.7567551136016846,2.9152896404266357,1.6739188432693481,-0.1612154096364975,-1.988409399986267,4.809082508087158,-3.5099375247955322,2.9361064434051514,-2.255120038986206,0.9859327673912048,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK16.wav,0.3929157555103302,0.07652609050273895,1558.7946281559243,1858.3103055713082,3011.1191365728732,0.06135932637448133,2.1080665588378906,-249.9496307373047,129.5015106201172,-7.414709091186523,24.076539993286133,5.451584339141846,7.25337028503418,-13.290800094604492,-2.614720344543457,7.3607072830200195,-0.6842177510261536,1.9466733932495117,-0.4392836391925812,-0.7184643149375916,-0.8800903558731079,-3.4832541942596436,2.9503862857818604,-7.7531890869140625,1.409665822982788,-2.199782133102417,-0.8573775887489319,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK17.wav,0.3928767144680023,0.07321031391620636,1524.8888204161642,1805.076646966135,2919.5360112487033,0.06085888874481328,2.1389575004577637,-255.80162048339844,132.4000244140625,-1.5270915031433105,31.039714813232422,6.436412811279297,6.800900936126709,-16.51740264892578,-3.58888578414917,8.134313583374023,-0.9131214022636414,-0.5180766582489014,0.45797622203826904,-1.892255425453186,-0.6177858114242554,-1.9625810384750366,2.913078784942627,-6.586785316467285,1.9712399244308472,-1.0771912336349487,-1.1305829286575317,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK18.wav,0.3604332506656647,0.07563495635986328,1445.1034721596473,1709.8807979412234,2652.4551220154494,0.06471098139044944,2.5163490772247314,-274.0964660644531,135.72872924804688,13.142240524291992,29.463668823242188,6.752885341644287,8.970685005187988,-14.64022159576416,-2.822005033493042,0.6654511094093323,-4.056183815002441,-8.276244163513184,-0.819746196269989,-3.2670865058898926,-2.00020432472229,2.0096726417541504,1.617146372795105,-4.795202255249023,4.2783942222595215,-2.8874990940093994,0.026199597865343094,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK19.wav,0.35519570112228394,0.0681595504283905,1223.9028514038002,1715.051278020106,2276.070230314047,0.04500647818688119,2.2338080406188965,-309.4281921386719,137.20909118652344,19.502708435058594,26.419755935668945,15.249781608581543,10.350022315979004,-12.930970191955566,0.9212583303451538,4.4487433433532715,-3.823277235031128,-6.188928604125977,-1.676051378250122,-1.1632803678512573,-3.337251663208008,3.261296272277832,-0.2422940880060196,-4.780341148376465,3.215881586074829,-4.27286958694458,0.08881296962499619,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK2.wav,0.4289524257183075,0.06554573774337769,1575.3939482396106,1752.8362276357482,2959.1447501346984,0.06742490571120689,2.114006280899048,-267.1309814453125,141.78953552246094,7.299461841583252,25.9594669342041,-5.244571685791016,10.883530616760254,-7.009298324584961,2.1127781867980957,-1.8948036432266235,1.6872845888137817,4.720256328582764,4.6627726554870605,-2.9240646362304688,4.947516918182373,0.5176321268081665,9.53518295288086,-0.18801844120025635,-2.044772148132324,0.6727495193481445,-1.0696940422058105,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK20.wav,0.37669336795806885,0.05919251590967178,1129.9197642389438,1695.55696368454,2118.9577477000585,0.038211430344626166,1.9289244413375854,-322.7669677734375,140.72740173339844,18.023868560791016,20.57464599609375,12.946381568908691,10.907794952392578,-6.771902084350586,0.32726436853408813,7.32029390335083,-0.6910167932510376,-2.965789556503296,1.388147234916687,1.248171329498291,-2.4747023582458496,2.256868362426758,-0.2637803554534912,-5.06148099899292,1.3374191522598267,-5.3728413581848145,1.3414623737335205,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK21.wav,0.4018612802028656,0.06400752812623978,1573.900071146256,1753.210904032326,2765.4525344436233,0.07926817198057433,2.0885400772094727,-286.39141845703125,127.25273132324219,5.387284278869629,23.155437469482422,-0.03310394287109375,6.803395748138428,-4.514770030975342,-0.23053967952728271,5.517216205596924,-0.6011027097702026,0.7678749561309814,2.3859004974365234,-0.11596014350652695,-0.20194368064403534,0.722632646560669,3.134658098220825,-4.2295122146606445,1.9121534824371338,-6.27178955078125,3.3797473907470703,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK22.wav,0.43105751276016235,0.06505503505468369,1830.8326812320624,1860.849372119306,3249.550530849359,0.09426610354344729,2.023425579071045,-271.10693359375,112.31937408447266,1.0596734285354614,27.36949920654297,-4.0131025314331055,5.7698493003845215,-6.8572797775268555,1.5191158056259155,8.11098575592041,-1.0036739110946655,2.4839794635772705,2.209852933883667,-1.2267948389053345,1.2919014692306519,0.9153317213058472,4.548896312713623,-3.0550665855407715,2.3080995082855225,-3.6744635105133057,2.571380853652954,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK23.wav,0.40422874689102173,0.07068352401256561,1602.9126590976289,1777.1380988190251,2886.8139992297533,0.07434941681338028,1.9538341760635376,-273.5662536621094,123.0883560180664,-0.16358840465545654,30.336956024169922,-1.341435194015503,9.606575965881348,-13.832341194152832,-0.8283173441886902,8.8312349319458,-1.9832873344421387,-1.2281336784362793,2.2705044746398926,-1.1297671794891357,-1.1025567054748535,1.68511164188385,0.31471920013427734,-3.2077653408050537,1.4426653385162354,-3.0081121921539307,1.419623851776123,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK24.wav,0.36071187257766724,0.0735822543501854,1171.0514025847247,1569.1522562156108,1985.924229285529,0.05013898794087137,2.110675811767578,-290.2137451171875,145.24212646484375,15.886961936950684,34.59607696533203,6.002187728881836,13.407747268676758,-15.389115333557129,-7.159266948699951,8.90255069732666,-5.2721662521362305,-7.372767448425293,1.7703914642333984,-3.895899772644043,-5.445876598358154,3.5870988368988037,-4.1574883460998535,-3.7258026599884033,1.0855445861816406,-5.2876362800598145,2.3196141719818115,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK25.wav,0.3699612021446228,0.07184579968452454,1245.1795725984464,1622.7111750058216,2181.847567821112,0.05163093626968504,2.2138657569885254,-288.4720764160156,144.0018768310547,15.084427833557129,34.427486419677734,5.297418117523193,16.577268600463867,-13.207799911499023,-6.954592704772949,10.680085182189941,-5.309231758117676,-5.584542274475098,-0.8918358683586121,-5.136196613311768,-5.6883368492126465,6.192162990570068,-2.083113670349121,-3.7271316051483154,2.4267077445983887,-5.660756587982178,2.805859088897705,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK26.wav,0.39478006958961487,0.06795193254947662,1488.6969536342135,1774.823004122867,2738.960566833942,0.06575045620437957,2.0735082626342773,-289.1907653808594,129.0667724609375,4.35825252532959,32.04785919189453,2.330939769744873,10.003984451293945,-8.630196571350098,-3.5797786712646484,9.474503517150879,-1.0332602262496948,-2.0054407119750977,2.5226492881774902,-2.7090814113616943,-2.3121776580810547,4.161628723144531,1.2967076301574707,-1.8787837028503418,2.4067091941833496,-5.601768493652344,1.4023239612579346,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK27.wav,0.41985464096069336,0.060244958847761154,1302.0301531791447,1687.6828994601638,2345.662273746906,0.054510236179867985,1.9415961503982544,-320.03826904296875,136.62709045410156,9.62122917175293,25.843385696411133,1.6279993057250977,5.357341289520264,-3.722874164581299,0.10866836458444595,4.831930160522461,1.4911988973617554,0.3783275783061981,4.252738952636719,-0.1820392608642578,-0.017032334581017494,3.4474143981933594,1.7241432666778564,0.10516946762800217,2.868854284286499,-4.93334436416626,1.0063207149505615,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK28.wav,0.4452313780784607,0.057217780500650406,1282.3609423405376,1659.6886747011863,2353.4187479222073,0.05647093860815603,1.9983468055725098,-319.40093994140625,139.13052368164062,8.379593849182129,24.318811416625977,4.639594078063965,11.107397079467773,-5.1012749671936035,2.634798526763916,3.3944015502929688,-0.2267521470785141,1.2636158466339111,1.6684331893920898,0.22262994945049286,-0.2935684025287628,3.954988479614258,1.392126202583313,0.5845425724983215,3.2136499881744385,-3.4913086891174316,1.3320469856262207,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK29.wav,0.411578893661499,0.06152959540486336,1463.8690551740133,1762.2215783514275,2779.80732421875,0.0678515625,1.9628407955169678,-299.3115234375,126.7096176147461,9.417713165283203,36.119625091552734,8.842742919921875,14.588828086853027,-8.982276916503906,4.738282203674316,1.6644223928451538,-1.8200384378433228,-1.1347756385803223,0.5313966870307922,-1.889412760734558,-3.8178820610046387,1.9711494445800781,1.3835817575454712,-3.125420331954956,0.5618879199028015,-2.634237766265869,0.16633331775665283,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK3.wav,0.4315935969352722,0.06192641705274582,1945.301348516691,1872.6552566648927,3566.85546875,0.09467502170138889,2.245812177658081,-260.7789611816406,120.41658020019531,6.498140335083008,29.933408737182617,-0.8941466212272644,13.401485443115234,-8.865317344665527,4.557892799377441,-3.258492946624756,6.273265361785889,6.181614875793457,1.0400441884994507,-3.8994648456573486,6.794271469116211,2.621645212173462,10.523240089416504,-0.10074776411056519,-1.2929407358169556,0.27973154187202454,-0.3290216028690338,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK30.wav,0.37347522377967834,0.06357038021087646,1253.649101728568,1702.3784030095956,2390.0969328703704,0.050033757716049385,1.9558545351028442,-307.40765380859375,131.69764709472656,15.048673629760742,43.0158576965332,13.376659393310547,11.872069358825684,-10.557839393615723,-0.28714805841445923,2.7745823860168457,-1.204426884651184,-4.052455425262451,2.3959274291992188,-2.980222702026367,-4.867988109588623,3.1642866134643555,-0.40114665031433105,-6.587405204772949,-1.2115851640701294,-4.239156723022461,0.07558199763298035,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK31.wav,0.3903731107711792,0.06429821997880936,1543.904916383263,1721.73327271486,2820.4010009765625,0.07486368815104166,2.0652780532836914,-284.5981140136719,121.49712371826172,-1.1340235471725464,44.13525390625,11.819379806518555,8.188776969909668,-13.717728614807129,-0.29982784390449524,7.6871514320373535,-1.1728609800338745,-3.9578962326049805,0.4170117676258087,-2.403247117996216,-0.6700900197029114,3.8620543479919434,-0.07066027075052261,-3.934432029724121,1.903130054473877,-6.386351585388184,1.708463430404663,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK32.wav,0.38531970977783203,0.06849703937768936,1812.805520551832,1820.3432849422738,3261.498084435096,0.09609124599358974,2.128206253051758,-268.040283203125,111.8747329711914,3.5672085285186768,41.72758483886719,6.630635738372803,7.8180670738220215,-12.211252212524414,-0.831895112991333,8.406086921691895,-0.959193229675293,-8.08828353881836,-1.0875864028930664,-0.8547189831733704,-2.52160906791687,2.3734071254730225,1.2731345891952515,-1.779178500175476,3.9040653705596924,-7.725490093231201,2.80010724067688,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK33.wav,0.41707324981689453,0.05538894981145859,1572.603944288189,1815.9392818063156,2931.447125425433,0.07564733524133663,2.1093246936798096,-306.8983154296875,119.30302429199219,23.025894165039062,38.25372314453125,9.349721908569336,12.482426643371582,-6.030320644378662,-1.6689046621322632,5.191205024719238,0.2501952648162842,-8.505980491638184,0.1429503858089447,0.29517656564712524,-3.224989175796509,0.33735528588294983,0.6128619313240051,-0.6628696918487549,4.395120620727539,-5.425248146057129,1.1083552837371826,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK34.wav,0.42961257696151733,0.04680873826146126,1317.9192112587248,1712.531059949911,2420.7599346454326,0.05854366987179487,2.2710230350494385,-331.3724060058594,134.7593536376953,25.37009048461914,45.74793243408203,15.948386192321777,16.800537109375,-9.861174583435059,3.1595048904418945,4.259408473968506,-2.834367036819458,-6.427465915679932,2.73374342918396,-1.3939999341964722,-0.7553428411483765,-0.7526478171348572,-0.3151717483997345,-4.093200206756592,5.654507160186768,-5.581919193267822,1.0209170579910278,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK35.wav,0.41022202372550964,0.057559479027986526,1595.2289149435019,1751.9488350160418,2823.09505034258,0.08721434241310161,2.0503056049346924,-291.3402404785156,127.10813903808594,18.296998977661133,39.56159210205078,8.65588665008545,13.155889511108398,-12.804553985595703,0.0045023830607533455,6.713088512420654,-0.4273017346858978,-6.252101898193359,3.437406301498413,-2.5567142963409424,-0.3596592843532562,-0.10931620746850967,-0.3720863163471222,-4.596794605255127,1.3409311771392822,-6.697457313537598,1.391057014465332,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK36.wav,0.41851454973220825,0.06113584339618683,1812.3692572199245,1879.5619733482583,3341.173474542026,0.09695118871228449,2.0382063388824463,-276.5985412597656,118.69591522216797,6.643311500549316,33.666648864746094,9.155254364013672,12.390717506408691,-14.718286514282227,-0.02711860090494156,4.470656871795654,1.775749683380127,-5.853127479553223,0.6177762746810913,-1.099251627922058,-1.994258165359497,0.7891073822975159,0.5699257850646973,-4.573075294494629,1.7216707468032837,-4.593100547790527,-0.153273805975914,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK37.wav,0.41905274987220764,0.0634908527135849,1525.011675179294,1856.6887992798,2956.54296875,0.06623057208994709,2.0847811698913574,-283.4662780761719,129.761962890625,6.547701835632324,29.62723159790039,16.916536331176758,14.431243896484375,-15.173316955566406,-0.6662365198135376,7.080267429351807,1.0808719396591187,-4.490988731384277,0.5237025618553162,0.0603703074157238,-4.010671615600586,-0.13641083240509033,1.1579972505569458,-5.7123918533325195,0.47181111574172974,-2.425368070602417,-0.1843511164188385,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK38.wav,0.4000342786312103,0.06136249005794525,1516.1972101422266,1777.2928522327718,2930.5187136627906,0.06833382539970931,2.2266712188720703,-281.7953186035156,130.6516876220703,2.2852389812469482,37.26958084106445,10.043558120727539,19.155742645263672,-17.065933227539062,-0.9458300471305847,8.929105758666992,-1.102397084236145,0.1299661099910736,-1.8724695444107056,-0.4894465208053589,-2.4004335403442383,0.570641815662384,1.8126988410949707,-5.096626281738281,1.512004017829895,-1.8047410249710083,0.48420727252960205,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK39.wav,0.37588930130004883,0.06050436943769455,1607.03952379604,1766.6181548362079,3024.8629056490386,0.07718098958333333,2.159590005874634,-282.02642822265625,122.82235717773438,3.974912643432617,48.416465759277344,9.959351539611816,24.07085609436035,-20.8341064453125,-3.53881573677063,6.729556083679199,-5.213947772979736,-2.1660656929016113,-4.231474876403809,-1.9981060028076172,-3.945819854736328,4.678661346435547,1.0448609590530396,-7.2724223136901855,3.326083183288574,-1.9233930110931396,0.8080201745033264,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK4.wav,0.3608153164386749,0.0811447724699974,1782.7077671159527,1640.6538875623687,3096.2054443359375,0.09456787109375,2.2472779750823975,-231.6336669921875,131.3791046142578,-8.191925048828125,28.680681228637695,-0.4980110824108124,10.725369453430176,-15.556601524353027,2.7868130207061768,-5.217142105102539,0.4213387966156006,7.548305511474609,0.3538079857826233,-4.2985711097717285,6.253297805786133,1.4594889879226685,8.280184745788574,-0.24430124461650848,-1.2670687437057495,1.9276577234268188,-2.727386713027954,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK40.wav,0.39005565643310547,0.060079190880060196,1512.8244808003785,1756.804001385306,2779.077043656116,0.06822315920064377,2.153660774230957,-282.6837463378906,127.33921813964844,11.071452140808105,42.74676513671875,10.564096450805664,20.09157943725586,-15.938159942626953,-3.4335334300994873,5.533492088317871,-3.5513410568237305,-1.2342504262924194,-0.5742902755737305,-0.7211883664131165,-4.13838529586792,1.5942254066467285,2.697103261947632,-8.503755569458008,0.6408386826515198,-2.6533443927764893,1.693765640258789,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK41.wav,0.4431387782096863,0.05383376032114029,1652.705503853275,1827.5819546734383,3011.878606392635,0.0796121304460581,2.089134931564331,-297.69366455078125,118.70980072021484,14.191595077514648,37.7372932434082,6.5492963790893555,14.106738090515137,-9.868563652038574,-0.24760088324546814,6.150369167327881,-1.3926401138305664,1.207275629043579,2.017779588699341,1.2886509895324707,-1.0456238985061646,-0.19504226744174957,4.17794132232666,-5.678337097167969,1.4423890113830566,-3.007577419281006,2.2532150745391846,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK42.wav,0.4744208753108978,0.05098937451839447,1705.5253925460263,1859.3221399340887,3178.0474494485293,0.08020450367647058,1.974638819694519,-280.7191467285156,119.39983367919922,-0.07424986362457275,29.561813354492188,2.568309783935547,12.225738525390625,-7.767575740814209,0.024423038586974144,2.4663546085357666,0.47671976685523987,2.282195806503296,2.4281184673309326,2.490971088409424,2.1015825271606445,0.6748855113983154,3.3056163787841797,-3.1690304279327393,2.9835970401763916,-1.156616449356079,2.088693618774414,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK43.wav,0.44005510210990906,0.05324086546897888,1470.8150038918252,1814.1901180922155,2799.6996833282765,0.05779100930420712,2.0030627250671387,-292.0392761230469,128.82154846191406,-0.029428821057081223,29.337385177612305,2.443662166595459,8.796693801879883,-6.51409912109375,1.7942214012145996,2.9811642169952393,-0.31145039200782776,0.4683113098144531,2.2993764877319336,1.5249452590942383,2.09340238571167,2.2220728397369385,2.305314540863037,-4.6619791984558105,1.8617466688156128,-0.3818756937980652,0.7419795989990234,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK44.wav,0.4329909384250641,0.0456874705851078,1236.6601963025919,1759.885902132691,2206.4239698840724,0.042041015625,1.6988731622695923,-363.77178955078125,121.42294311523438,14.705699920654297,31.14222526550293,6.3730292320251465,8.35637092590332,-0.20709602534770966,3.5370116233825684,8.455025672912598,3.08254075050354,1.759016513824463,5.403196334838867,4.31187629699707,5.0646209716796875,3.607330560684204,3.0542032718658447,-2.4098715782165527,1.3148492574691772,-0.22460676729679108,-0.0015185325173661113,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK45.wav,0.44394174218177795,0.0395878404378891,1136.0332630730006,1708.2188987069385,1883.07861328125,0.04137369791666667,1.288422703742981,-405.9344177246094,118.80420684814453,19.80486488342285,26.813880920410156,9.049973487854004,11.30688190460205,3.807629346847534,2.5526020526885986,10.016261100769043,7.846968650817871,3.7298645973205566,8.638998031616211,9.393836975097656,7.921302795410156,2.6951026916503906,4.188035011291504,0.9452130198478699,1.8997583389282227,-0.5429789423942566,0.4862114489078522,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK46.wav,0.46187344193458557,0.05046295002102852,1486.0276455949424,1805.3479295390496,2772.509128736413,0.06220986186594203,2.1334805488586426,-316.5278625488281,118.48076629638672,4.937067031860352,38.999961853027344,7.223961353302002,10.056227684020996,-5.349287986755371,3.67710280418396,8.297921180725098,0.39558175206184387,-0.2917052209377289,3.477506399154663,0.6577348113059998,4.139562606811523,2.259448528289795,3.8591463565826416,-2.748072862625122,2.3202011585235596,0.10640674829483032,1.7834765911102295,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK47.wav,0.3745895028114319,0.0591130368411541,1618.7860674769302,1697.5735416536202,2892.1783447265625,0.0852203369140625,2.11558198928833,-287.0351867675781,119.8330078125,13.048640251159668,49.747642517089844,5.876539707183838,7.905391216278076,-8.33946704864502,-3.1390533447265625,7.695894718170166,-4.3397040367126465,-4.937981605529785,4.472186088562012,-3.3094565868377686,1.7351828813552856,-0.2720472514629364,3.179187536239624,-7.625395774841309,1.1273560523986816,-2.7909698486328125,0.732650876045227,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK48.wav,0.41657137870788574,0.04524821788072586,1571.545598537788,1747.483798471878,2811.669158935547,0.07407706124441964,1.990709900856018,-327.6991271972656,120.26481628417969,13.606061935424805,38.42159652709961,1.1002227067947388,8.831944465637207,1.9819506406784058,2.455937147140503,6.994312763214111,1.814354658126831,-0.07972758263349533,4.148902893066406,-0.3299119174480438,3.1300556659698486,-0.0804840475320816,3.9447038173675537,-4.435497760772705,1.1627252101898193,-2.1097514629364014,2.8971755504608154,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK49.wav,0.4597705006599426,0.03715170919895172,1376.1189192904374,1751.8566965532598,2582.33642578125,0.05194216358418367,2.0512423515319824,-347.0919189453125,129.0775146484375,11.530115127563477,36.187713623046875,7.293060302734375,6.961411952972412,0.9795189499855042,5.4112982749938965,6.923597812652588,4.429229259490967,0.694413959980011,4.268539905548096,3.205883502960205,0.9483270645141602,1.6875742673873901,3.4370059967041016,-2.99708890914917,0.6516645550727844,-3.190035343170166,3.6284596920013428,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK5.wav,0.3766176700592041,0.07620806992053986,1677.3474916036066,1706.9014680204102,3044.0796320826125,0.08084518274221453,2.111048460006714,-260.83026123046875,137.05398559570312,1.4786136150360107,23.477725982666016,0.7081621885299683,7.367920875549316,-12.659716606140137,1.0031615495681763,-1.2143670320510864,0.2146892547607422,4.622514247894287,2.3244001865386963,-2.465756416320801,7.812427520751953,1.6680957078933716,7.964107036590576,1.7175583839416504,-0.8928588032722473,1.0686510801315308,-2.2493584156036377,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK50.wav,0.4154159128665924,0.038600724190473557,1231.0546899964752,1626.6239818032475,2328.614044189453,0.04698835100446429,2.1914422512054443,-332.6042785644531,144.37245178222656,10.480881690979004,49.80885696411133,13.811423301696777,8.86518669128418,-8.988253593444824,1.334955096244812,7.084219932556152,-4.121678829193115,-2.069888114929199,5.238457679748535,3.1610653400421143,-3.1479134559631348,3.3362982273101807,2.061169385910034,-6.6851983070373535,1.6098002195358276,-6.711920738220215,3.3331494331359863,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK51.wav,0.43578335642814636,0.034992869943380356,1487.563104074514,1771.359890045391,2807.521789819659,0.06088673595814978,2.1404340267181396,-334.1487121582031,125.99645233154297,14.453361511230469,52.31525802612305,12.820942878723145,10.417701721191406,-8.68700122833252,1.4722708463668823,8.19568157196045,-1.8807908296585083,-1.2922744750976562,2.9046339988708496,2.0063416957855225,1.432092308998108,4.078197002410889,2.798577308654785,-6.253775119781494,2.127253293991089,-3.1406795978546143,2.05607533454895,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK52.wav,0.5079083442687988,0.029212161898612976,1761.4800415543382,1970.121112293215,3365.6963147615133,0.0729809141995614,2.118818521499634,-333.6642761230469,109.25143432617188,13.502347946166992,46.648189544677734,11.016153335571289,13.338637351989746,-9.610867500305176,2.2999773025512695,6.655791759490967,8.468111038208008,2.549041509628296,2.021115303039551,-0.37380024790763855,6.415745258331299,4.904404640197754,4.918531894683838,-6.346270561218262,4.578386306762695,1.8715604543685913,1.3217077255249023,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK53.wav,0.46441736817359924,0.05216534435749054,1348.5611714231138,1785.4913726518457,2474.9100697191457,0.04706248351793249,1.9224603176116943,-320.16094970703125,117.5702896118164,13.110648155212402,30.136751174926758,7.373652458190918,12.691877365112305,-3.1458446979522705,-0.07097860425710678,7.924784183502197,3.144477128982544,3.962373733520508,4.378876209259033,-0.012632989324629307,3.2258012294769287,1.5164650678634644,4.167225360870361,-2.9865636825561523,0.1619265228509903,-1.8350310325622559,0.7838141918182373,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK54.wav,0.44491997361183167,0.05576351657509804,1498.3123163841592,1881.5034830123857,2776.50146484375,0.059122721354166664,1.7599091529846191,-327.35565185546875,106.50336456298828,17.437088012695312,30.45401954650879,6.132349967956543,14.719050407409668,-2.8276710510253906,2.7830095291137695,6.7185821533203125,4.706054210662842,4.156125545501709,5.198939323425293,0.720824658870697,5.256413459777832,2.5911638736724854,5.048199653625488,-1.1008238792419434,0.5100635886192322,0.24420660734176636,0.046694982796907425,0
.\chunked_audio_files_sober\RobertDowneyJrFindsMorethanValidationfromHisWifeSusanDowneyCHUNK55.wav,0.43461987376213074,0.04664376378059387,1532.4289175250985,1957.8209451057005,2860.0820550685976,0.06030987995426829,1.5183143615722656,-351.5330505371094,100.97319030761719,26.643112182617188,28.013336181640625,8.976170539855957,14.768684387207031,-2.5601301193237305,5.073160648345947,5.065793037414551,6.4688944816589355,7.124767780303955,7.069192886352539,4.274235725402832,8.272831916809082,4.516111850738525,7.2040181159973145,0.15969409048557281,0.991705596446991,2.1174702644348145,-1.0015332698822021,0
